Current road restrictions
ID,Road,Name,District,Latitude,Longitude,RoadClass,Planned,SeverityOverride,Source,CreatedTime,LastUpdated,StartTime,EndTime,WorkPeriod,Expired,Signing,Notification,WorkEventType,Contractor,PermitType,Description,SpecialEvent,FromRoad,ToRoad,AtRoad,DirectionsAffected,Type,SubType,ScheduleMonday,ScheduleTuesday,ScheduleWednesday,ScheduleThursday,ScheduleFriday,ScheduleSaturday,ScheduleSunday,ScheduleEveryday,URL,GeoPolyline,MaxImpact,CurrImpact
"Tor-RDAR2024-6408-1","Gilbert Ave","Gilbert Ave 127m North of Ln N Norman W Caledonia","TORONTO","43.679010","-79.457720","Local Road","1","0","City of Toronto Construction","1734633695000","1738756809000","1737374400000","1742857200000","Weekdays","0","","","City of Toronto Construction","Green Infrastructure Partners Inc.","City of Toronto Construction","Toronto-TMC: The work listed below is for City of Toronto BASEMENT FLOODING PROTECTION PROGRAM FAIRBANK SILVERTHORN CONTRACT 4, contract number 23ECS-MI-03FP. 

Removal and reinstallation of watermain at intersection of Summit Avenue and Bronco Avenue
Installation of new combined 375mm diameter storm sewer on Summit Avenue from Caledonia Road to Gilbert Avenue.
Installation of new 1800mm x 1200mm box storm sewer along Gilbert Avenue (south of Summit Avenue intersection).
Installation of new 1800mm x 1200mm box storm sewer along Summit Avenue (west of Gilbert Avenue intersection).
Installation of new combined 375mm diameter storm sewer on Summit Avenue from Gilbert Avenue to west of Bronco Avenue. 
Reconnection of service laterals and catch basin leads.","No","","","Ln N Norman W Caledonia","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.457720,43.679010]","Low","Low"
"Tor-RDAR2025-796","Spall Crt","Spall Crt 134m North of Ellesmere Rd","SCARBOROUGH","43.790260","-79.178280","Local Road","1","0","City of Toronto Construction","1738699371000","1738756809000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer Connection","No","","","Ellesmere Rd","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.178280,43.790260]","Low","Low"
"Tor-RDAR2024-5962-1","Maher Ave","Maher Ave from Gilmour Ave to Runnymede Rd","TORONTO","43.662800","-79.478120","Local Road","1","0","City of Toronto Construction","1733234149000","1738756809000","1733745600000","1743154200000","Daily","0","","","City of Toronto Construction","CRCE Construction","City of Toronto Construction","Toronto-TMC: Sewer Replacement, Road rehabilitation, Curb and Sidewalk replacement for state of good repair","No","Gilmour Ave","Runnymede Rd","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-05:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.478120,43.662800],[-79.478580,43.662670],[-79.478580,43.662670],[-79.478670,43.662650],[-79.478670,43.662650],[-79.478700,43.662640],[-79.479690,43.662430],[-79.479690,43.662430],[-79.480070,43.662340],[-79.480070,43.662340],[-79.480160,43.662310],[-79.480160,43.662310],[-79.480710,43.662200]","Low","None"
"9389311","Jane St","Jane St from Gordon Mackay Rd to Falstaff Ave (at 2050 Jane St)","NORTH YORK","43.715456","-79.507225","Major Arterial Road","1","0","","1725633456000","1738756809000","1725534000000","1741219200000","Daily","0","","","","Ferpal Construction Ltd","","Toronto-TMC: WB  Lane is occupied  from Gordon Mackay Rd to 2050 Jane St due to the Structural Watermain Rehabilitation Project Work","No","Falstaff Ave","Downsview Ave","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.507225,43.715456],[-79.507493,43.716490],[-79.507493,43.716490],[-79.507747,43.717378],[-79.507747,43.717378],[-79.507792,43.717581],[-79.507792,43.717581],[-79.507830,43.717755],[-79.507830,43.717755],[-79.507880,43.717979],[-79.507880,43.717979],[-79.507973,43.718403]","High","High"
"Tor-RDAR2025-290","Kainona Ave","Kainona Ave 96m North of Clanton Park Rd","NORTH YORK","43.745280","-79.446130","Local Road","1","0","City of Toronto Construction","1737061876000","1738756809000","1738238400000","1738886400000","Daily","0","","","City of Toronto Construction","Rabcon Contractors Ltd","City of Toronto Construction","Toronto-TMC: New water and sanitary service installation for 12 Kainona Ave
Driveway access will be maintained when required to do so
Duration of work: 1 day +/-","No","","","Clanton Park Rd","BOTH_DIRECTIONS","ROAD_CLOSED","ROAD_CLOSED_CONSTRUCTION","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.446130,43.745280]","Low","Low"
"Tor-RDAR2024-6408-2","Summit Ave","Summit Ave at Bronoco Ave","YORK","43.686340","-79.461450","Local Road","1","0","City of Toronto Construction","1734633695000","1738756809000","1737374400000","1742857200000","Weekdays","0","","","City of Toronto Construction","Green Infrastructure Partners Inc.","City of Toronto Construction","Toronto-TMC: The work listed below is for City of Toronto BASEMENT FLOODING PROTECTION PROGRAM FAIRBANK SILVERTHORN CONTRACT 4, contract number 23ECS-MI-03FP. 

Removal and reinstallation of watermain at intersection of Summit Avenue and Bronco Avenue
Installation of new combined 375mm diameter storm sewer on Summit Avenue from Caledonia Road to Gilbert Avenue.
Installation of new 1800mm x 1200mm box storm sewer along Gilbert Avenue (south of Summit Avenue intersection).
Installation of new 1800mm x 1200mm box storm sewer along Summit Avenue (west of Gilbert Avenue intersection).
Installation of new combined 375mm diameter storm sewer on Summit Avenue from Gilbert Avenue to west of Bronco Avenue. 
Reconnection of service laterals and catch basin leads.","No","","","Bronoco Ave","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.461450,43.686340]","Low","Low"
"Tor-RDAR2024-6408-3","Bronoco Ave","Bronoco Ave at Summit Ave","YORK","43.686340","-79.461450","Local Road","1","0","City of Toronto Construction","1734633695000","1738756809000","1737374400000","1742857200000","Weekdays","0","","","City of Toronto Construction","Green Infrastructure Partners Inc.","City of Toronto Construction","Toronto-TMC: The work listed below is for City of Toronto BASEMENT FLOODING PROTECTION PROGRAM FAIRBANK SILVERTHORN CONTRACT 4, contract number 23ECS-MI-03FP. 

Removal and reinstallation of watermain at intersection of Summit Avenue and Bronco Avenue
Installation of new combined 375mm diameter storm sewer on Summit Avenue from Caledonia Road to Gilbert Avenue.
Installation of new 1800mm x 1200mm box storm sewer along Gilbert Avenue (south of Summit Avenue intersection).
Installation of new 1800mm x 1200mm box storm sewer along Summit Avenue (west of Gilbert Avenue intersection).
Installation of new combined 375mm diameter storm sewer on Summit Avenue from Gilbert Avenue to west of Bronco Avenue. 
Reconnection of service laterals and catch basin leads.","No","","","Summit Ave","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.461450,43.686340]","Low","Low"
"Tor-RDAR2025-548-2","Perth Ave","Perth Ave at Dupont St","TORONTO","43.665480","-79.452390","Major Arterial Road","1","0","Utility Work","1737732096000","1738756809000","1737979200000","1738800000000","Daily","0","","","Utility Work","OJCR Construction LTD","Utility Work","Toronto-TMC: New Service Installation","No","","","Dupont St","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.452390,43.665480]","High","High"
"Tor-RDAR2025-763-1","Picola Crt","Picola Crt 104m North of Hines Dr","NORTH YORK","43.802420","-79.348970","Local Road","1","0","Utility Work","1738682977000","1738756809000","1738756800000","1738800000000","Continuous","0","","","Utility Work","Cablelync Utilities","Utility Work","Toronto-TMC: Dig and repair
all work being done in the boulevard
no sidewalk, Shoulder or road closure needed","No","","","Hines Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.348970,43.802420]","Low","Low"
"Tor-RDAR2025-763-2","Picola Crt","Picola Crt 109m North of Hines Dr","NORTH YORK","43.802460","-79.348980","Local Road","1","0","Utility Work","1738682977000","1738756809000","1738756800000","1738800000000","Continuous","0","","","Utility Work","Cablelync Utilities","Utility Work","Toronto-TMC: Dig and repair
all work being done in the boulevard
no sidewalk, Shoulder or road closure needed","No","","","Hines Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.348980,43.802460]","Low","Low"
"Tor-RDAR2025-763-3","Picola Crt","Picola Crt 132m North of Hines Dr","NORTH YORK","43.802580","-79.349300","Local Road","1","0","Utility Work","1738682977000","1738756809000","1738756800000","1738800000000","Continuous","0","","","Utility Work","Cablelync Utilities","Utility Work","Toronto-TMC: Dig and repair
all work being done in the boulevard
no sidewalk, Shoulder or road closure needed","No","","","Hines Dr","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","00:00-23:59","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.349300,43.802580]","Low","Low"
"Tor-RDAR2025-221","Broadway Ave","Broadway Ave 74m West of Redpath Ave","TORONTO","43.710160","-79.394530","Local Road","1","0","Development","1736530318000","1738756809000","1737374400000","1738922400000","Daily","0","","","Development","Hazelview Investments","Development","Toronto-TMC: Streetscaping along the right of way on Broadway Ave. Work includes new curbs, sidewalk, and planters as well as addition of a new bike lane","No","","","Redpath Ave","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-05:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.394530,43.710160]","Low","None"
"Tor-RDAR2024-1736","Banton Rd","Banton Rd 0m South of Clanton Park Rd","NORTH YORK","43.744550","-79.442980","Local Road","1","0","City of Toronto Construction","1724173199000","1738756809000","1724065200000","1740823200000","Weekdays","0","","","City of Toronto Construction","614128 Ontario Ltd (Trisan)","City of Toronto Construction","Toronto-TMC: Installation of storm sewer and manholes.","No","","","Clanton Park Rd","ONE_DIRECTION","CONSTRUCTION","","07:00-05:00","07:00-05:00","07:00-05:00","07:00-05:00","07:00-05:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.442980,43.744550]","Low","None"
"Tor-RDAR2024-3294-1","Rexdale Blvd","Rexdale Blvd at Islington Ave","ETOBICOKE","43.714300","-79.554730","Major Arterial Road","1","0","Utility Work","1727287588000","1738756809000","1727348400000","1738972800000","Weekdays","0","","","Utility Work","EHV Power","Utility Work","Toronto-TMC: site meet with Nader to review TMP - Hydro One Tansmission cable project for Data Center development at 48 Lowes Place","No","","","Islington Ave","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.554730,43.714300]","High","High"
"Tor-RDAR2025-806","Presley Ave","Presley Ave 93m North of Vernadale Cres","SCARBOROUGH","43.708730","-79.287780","Local Road","1","0","City of Toronto Construction","1738695671000","1738756809000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","Vernadale Cres","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.287780,43.708730]","Low","Low"
"Tor-RDAR2025-801","Pitt Ave","Pitt Ave 46m South of St Bedes Rd","SCARBOROUGH","43.703270","-79.292490","Local Road","1","0","City of Toronto Construction","1738694113000","1738756809000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","St Bedes Rd","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.292490,43.703270]","Low","Low"
"Tor-RDAR2024-6402","Glenholme Ave","Glenholme Ave 72m South of Hanson Rd","YORK","43.687670","-79.442090","Local Road","1","0","City of Toronto Construction","1734713634000","1738756809000","1738670400000","1740441600000","Weekdays","0","","","City of Toronto Construction","Green Infrastructure Partners Inc.","City of Toronto Construction","Toronto-TMC: The work listed below is for City of Toronto BASEMENT FLOODING PROTECTION PROGRAM FAIRBANK SILVERTHORN CONTRACT 4, contract number 23ECS-MI-03FP. 

Installation of new 375mm diameter storm sewer on Glenholme Avenue between Hanson Road and Rogers Road.
Installation of new High Inlet Catch basins.
Reconnection of service laterals and catch basin leads.","No","","","Hanson Rd","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.442090,43.687670]","Low","Low"
"Tor-RDAR2024-5962-2","Maher Ave","Maher Ave from Runnymede Rd to Ln W Gilmour S Vernon","TORONTO","43.662200","-79.480710","Local Road","1","0","City of Toronto Construction","1733234149000","1738756809000","1733745600000","1743154200000","Daily","0","","","City of Toronto Construction","CRCE Construction","City of Toronto Construction","Toronto-TMC: Sewer Replacement, Road rehabilitation, Curb and Sidewalk replacement for state of good repair","No","Runnymede Rd","Ln W Gilmour S Vernon","","ONE_DIRECTION","CONSTRUCTION","","","","","","","","","07:00-05:30","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.480710,43.662200],[-79.480160,43.662310],[-79.480160,43.662310],[-79.480070,43.662340],[-79.480070,43.662340],[-79.479690,43.662430],[-79.479690,43.662430],[-79.478700,43.662640],[-79.478670,43.662650]","Low","None"
"Tor-RDAR2025-798","Sophia Dr","Sophia Dr 98m South of Rochman Blvd","SCARBOROUGH","43.763300","-79.227540","Local Road","1","0","City of Toronto Construction","1738694113000","1738756809000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","Rochman Blvd","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.227540,43.763300]","Low","Low"
"Tor-RDAR2025-797","Natal Ave","Natal Ave 173m South of Park St","SCARBOROUGH","43.709420","-79.252490","Local Road","1","0","City of Toronto Construction","1738693339000","1738756809000","1738670400000","1741647600000","Daily","0","","","City of Toronto Construction","Gio Crete Construction Ltd.","City of Toronto Construction","Toronto-TMC: Water and Sewer connection","No","","","Park St","BOTH_DIRECTIONS","CONSTRUCTION","","","","","","","","","07:00-19:00","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.252490,43.709420]","Low","Low"
"Tor-RDAR2024-3294-2","Islington Ave","Islington Ave at Rexdale Blvd","ETOBICOKE","43.714300","-79.554730","Major Arterial Road","1","0","Utility Work","1727287588000","1738756809000","1727348400000","1738972800000","Weekdays","0","","","Utility Work","EHV Power","Utility Work","Toronto-TMC: site meet with Nader to review TMP - Hydro One Tansmission cable project for Data Center development at 48 Lowes Place","No","","","Rexdale Blvd","ONE_DIRECTION","CONSTRUCTION","","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","07:00-19:00","","","","https://www.toronto.ca/services-payments/streets-parking-transportation/road-restrictions-closures/restrictions-map/","[-79.554730,43.714300]","High","High"
